355688	OL5721566W	/type/work	The Loved One
10947714	OL5683850W	/type/work	Mind Game
2435094	OL2649144W	/type/work	Looking for Mr. Goodbar
466931	OL1701007W	/type/work	Learning Perl
13382889	OL1840021W	/type/work	The River at the Center of the World
4124568	OL151957W	/type/work	Sister of the Bride
3673876	OL1418216W	/type/work	Lost on Venus
6832477	OL71156W	/type/work	A Preface to Paradise Lost
1346864	OL4454849W	/type/work	The Hollow Hope
4915976	OL3933347W	/type/work	The Ruling Class
13992977	OL3745234W	/type/work	Among the Missing
2293881	OL4273470W	/type/work	How to Talk Dirty and Influence People
13902685	OL14892W	/type/work	Aristotle
13979009	OL3350854W	/type/work	The Bear Comes Home
7655894	OL2696043W	/type/work	A Girl Named Disaster
3429982	OL109416W	/type/work	The Blue Sword
374803	OL97696W	/type/work	Balance Point
4954388	OL5727110W	/type/work	The Vampire Prince
4908539	OL497169W	/type/work	The Mask
6772791	OL14934173W	/type/work	Elegy for a Lost Star
1682621	OL3557537W	/type/work	The Female Eunuch
13687105	OL5701135W	/type/work	Thirty-Three Teeth
13454672	OL56772W	/type/work	Light a Penny Candle
242130	OL71175W	/type/work	The Lion, the Witch and the Wardrobe
2191889	OL116319W	/type/work	Lord of the Nutcracker Men
7913432	OL36223W	/type/work	The Warlock in Spite of Himself
232933	OL49665W	/type/work	Lost Boys
10933127	OL2433573W	/type/work	Significant Others
8175385	OL1901905W	/type/work	Hairy Maclary From Donaldson’s Dairy
12927201	OL5709593W	/type/work	The Paranormal Puppet Show
18196457	OL449010W	/type/work	Red Storm Rising
4883195	OL7920992W	/type/work	The Silver Pigs
2260756	OL5887193W	/type/work	The Rising
5185172	OL4092691W	/type/work	The Toll-Gate
16946317	OL104423W	/type/work	Which Witch?
2594646	OL111696W	/type/work	Rum Punch
4956482	OL11018799W	/type/work	Lord Demon
8616774	OL1822226W	/type/work	The Castle in the Forest
1565710	OL106175W	/type/work	The Virginian
314680	OL3297149W	/type/work	The Mask of Dimitrios
8670135	OL15060171W	/type/work	Rash
9816569	OL5819463W	/type/work	I Am the Messenger
2363024	OL151974W	/type/work	Strider
3136049	OL5727108W	/type/work	Trials of Death
9575789	OL176293W	/type/work	The Accusers
12076495	OL5746629W	/type/work	Odd Girl Out
8599174	OL1998034W	/type/work	Ten Things I Wish I'd Known Before I Went Out into the Real World
16610141	OL4709875W	/type/work	The Songs of a Sentimental Bloke
8994199	OL1840331W	/type/work	The Height of the Scream
9560359	OL5690377W	/type/work	Homeward Bound
3105699	OL6945564W	/type/work	Lud-in-the-Mist
3255341	OL103394W	/type/work	The Damnation of Theron Ware
145627	OL14871083W	/type/work	Master and Commander
4923088	OL497083W	/type/work	Fear Nothing
947323	OL5966091W	/type/work	The Paper Chase
409913	OL2670538W	/type/work	Our Posthuman Future: Consequences of the Biotechnology Revolution
8314394	OL15335590W	/type/work	High Fidelity
7933107	OL7632823W	/type/work	Bird Neighbors
4856032	OL8337065W	/type/work	Death of a Whaler
7377130	OL507441W	/type/work	George and Rue
10618177	OL1920714W	/type/work	The Squire, His Knight, and His Lady
622069	OL453937W	/type/work	A Hat Full of Sky
4014080	OL19807W	/type/work	Boogers Are My Beat
9461165	OL6039948W	/type/work	Duty and Desire
5358767	OL2961287W	/type/work	Marnie
9666075	OL6082688W	/type/work	Friends, Voters, Countrymen
4516338	OL19337W	/type/work	Darkwing
1020773	OL1418251W	/type/work	Tarzan of the Apes
4164135	OL3412508W	/type/work	The Rush for Second Place
6784724	OL29276W	/type/work	First Test
14167350	OL134845W	/type/work	Music in the Night
15117295	OL82530W	/type/work	The Silver Metal Lover
14571402	OL2659138W	/type/work	Once Is Not Enough
11781642	OL468567W	/type/work	The Crack-Up
12725532	OL103167W	/type/work	One More for the Road
5409777	OL2045831W	/type/work	Eternity Weeps
4857825	OL15095136W	/type/work	A Night in Terror Tower
15481276	OL3475319W	/type/work	The Chemistry of Death
2631072	OL15219981W	/type/work	Wedge's Gamble
11142850	OL111668W	/type/work	Tishomingo Blues
10983835	OL497480W	/type/work	The Afghan Campaign
7395750	OL1967466W	/type/work	The Machiavellian Moment
10311192	OL5683880W	/type/work	Shadow Game
4802194	OL5693819W	/type/work	Geomancer
5292595	OL12145W	/type/work	Shake Hands Forever
4885935	OL708267W	/type/work	The Dragonslayer
3403142	OL4092646W	/type/work	Beauvallet
2496112	OL1822235W	/type/work	Oswald's Tale
245677	OL14856826W	/type/work	The Oath
4156227	OL14912669W	/type/work	First Warning
8211814	OL49655W	/type/work	Empire
983636	OL463581W	/type/work	Hoot
7729746	OL999054W	/type/work	Give A Boy A Gun
3107074	OL14851926W	/type/work	Black Projects, White Knights
3332015	OL100079W	/type/work	In the Forests of the Night
13421341	OL16840W	/type/work	Visiting Mrs Nabokov: And Other Excursions
15031083	OL3928922W	/type/work	Never Enough
4999535	OL2647297W	/type/work	Sarum: The Novel of England
3924846	OL1518044W	/type/work	The Big Foot
13569102	OL4849849W	/type/work	America's Secret Establishment
849932	OL448996W	/type/work	The Bear and the Dragon
10209325	OL548747W	/type/work	The Return of Merlin
15205222	OL2172463W	/type/work	Vintage PKD
3433251	OL14913458W	/type/work	Winds of Change
1384714	OL4447462W	/type/work	Vampire$
9129009	OL84913W	/type/work	The Sea Hunters: True Adventures With Famous Shipwrecks
42578	OL1161529W	/type/work	Mrs. Miniver
2487809	OL2553965W	/type/work	The Magical Mimics in Oz
1789915	OL1937768W	/type/work	The Commodore
16266979	OL1725595W	/type/work	Ashes to Ashes: America's Hundred-Year Cigarette War, the Public Health, and the Unabashed Triumph of Philip Morris
14767219	OL5838700W	/type/work	Gold Rush : How Mr. Prospector Became Racing's Billion-Dollar Sire
1145116	OL1966504W	/type/work	Climbing Mount Improbable
594181	OL5721562W	/type/work	Decline and Fall
10371811	OL84882W	/type/work	Sacred Stone
7956609	OL8366325W	/type/work	Spiritwalker: Messages from the Future
15407077	OL175796W	/type/work	Let Sleeping Dogs Lie
16829647	OL26903W	/type/work	Ultimate Punishment
730784	OL7017037W	/type/work	Green Darkness
18456249	OL66547W	/type/work	Persuasion
649202	OL842178W	/type/work	World of Wonders
45912	OL59710W	/type/work	Space Cadet
8767825	OL5727587W	/type/work	Black Order
13540356	OL1902743W	/type/work	Fatal Revenant
14410928	OL894459W	/type/work	Philip Hall Likes Me, I Reckon Maybe
6550203	OL500167W	/type/work	Political Fictions
6163435	OL14952023W	/type/work	Human Traces
11071741	OL1855940W	/type/work	On Chesil Beach
8759364	OL810402W	/type/work	The House on the Borderland and Other Novels
13508774	OL15134949W	/type/work	Burden of Desire
348697	OL474063W	/type/work	Fallen Dragon
15766723	OL5980252W	/type/work	Louis
8794432	OL5682760W	/type/work	Trapped
14409742	OL13698W	/type/work	Graven Images
1572600	OL15346006W	/type/work	Damnation Alley
7069071	OL504818W	/type/work	Eight Habits of the Heart: Embracing the Values that Build Strong Communities
498586	OL2628785W	/type/work	Shade's Children
15958476	OL6038242W	/type/work	How I Paid For College: A Novel of Sex, Theft, Friendship, and Musical Theater
11701961	OL5715702W	/type/work	Magic Lessons
2307516	OL4094158W	/type/work	Be Here Now
7489838	OL263807W	/type/work	All That Remains
1208779	OL1812932W	/type/work	Glamorama
4687720	OL2046796W	/type/work	Banquet Before Dawn
12144303	OL891949W	/type/work	Perfect Match
1627966	OL3743761W	/type/work	Zathura
10541995	OL2783369W	/type/work	Behind Enemy Lines
11102710	OL7978782W	/type/work	The Ghost Hunter
4481878	OL108773W	/type/work	The Tale of Jemima Puddle-Duck
8946719	OL1881760W	/type/work	The Other Side Of Me
8420870	OL2219325W	/type/work	Go
1992942	OL3591951W	/type/work	The Baby Squad
13252634	OL3691204W	/type/work	Yonnondio: From the Thirties
182433	OL679361W	/type/work	Stardust
2573355	OL2635379W	/type/work	The King of Ireland's Son
4923157	OL497158W	/type/work	By the Light of the Moon
16981101	OL13056W	/type/work	I Heard That Song Before
1755082	OL506111W	/type/work	Humboldt's Gift
2051467	OL155507W	/type/work	Soldier, Ask Not
6529242	OL861828W	/type/work	The First Part Last
9078549	OL5832216W	/type/work	The Great Pyramid Robbery
6854330	OL1707583W	/type/work	Wayfarer Redemption
1733342	OL5730426W	/type/work	King of the Khyber Rifles
6031740	OL108145W	/type/work	Infernal
8349160	OL6805307W	/type/work	Almost Lost: The True Story of an Anonymous Teenager's Life on the Streets
11665163	OL2732495W	/type/work	Children of God
1309565	OL23195W	/type/work	The Pastures of Heaven
14668281	OL474125W	/type/work	Topper
14416355	OL50752W	/type/work	The Tulip Touch
4277898	OL49656W	/type/work	Heartfire
4661661	OL2664897W	/type/work	The Matarese Countdown
5237808	OL12139W	/type/work	Piranha to Scurfy
5227875	OL2465673W	/type/work	The Family Trade
10988767	OL2736254W	/type/work	No Telephone to Heaven
8894241	OL51209W	/type/work	Prater Violet
156217	OL2234996W	/type/work	Hangman's Holiday
8630307	OL2712940W	/type/work	What a carve up!
10933103	OL2433576W	/type/work	Further Tales of the City
4974452	OL84910W	/type/work	Lost City
4823957	OL3469945W	/type/work	Betsy's Wedding
156218	OL2234937W	/type/work	In the Teeth of the Evidence
7479772	OL1925496W	/type/work	The Tesseract
14984381	OL5841570W	/type/work	The Prize in the Game
10933095	OL2433574W	/type/work	More Tales of the City
16499587	OL2934588W	/type/work	A Thousand Country Roads
10558395	OL1828807W	/type/work	Sisters of Isis
999996	OL46908W	/type/work	Airframe
4715685	OL109363W	/type/work	The Work and the Glory
4001502	OL30309W	/type/work	Justice as Fairness: A Restatement
8346681	OL5718733W	/type/work	The Thieves of Ostia
159063	OL5801798W	/type/work	Fast Food Nation: The Dark Side of the All-American Meal
13811160	OL451053W	/type/work	Italian Fever
7964228	OL2637593W	/type/work	Asleep
14910844	OL2124903W	/type/work	Political Man
13276245	OL385108W	/type/work	Under Kilimanjaro
9819194	OL5737443W	/type/work	The Song of Kahunsha
1105276	OL52269W	/type/work	Tono-Bungay
2440582	OL1345061W	/type/work	Shadows on the Hudson
